date,open,high,low,close,volume,label
2015.01.21,118.651,118.75,117.172,117.841,175610,118.804
2015.01.22,117.84,118.804,117.24,118.7,165924,118.725
2015.01.23,118.7,118.725,117.527,117.737,159726,117.719
2015.01.25,117.662,117.719,117.253,117.409,2369,118.611
2015.01.26,117.409,118.611,117.366,118.509,127724,118.648
2015.01.27,118.51,118.648,117.327,117.772,153745,118.259
2015.01.28,117.773,118.259,117.242,117.579,161909,118.478
2015.01.29,117.579,118.478,117.546,118.263,166046,118.284
2015.01.30,118.264,118.284,117.288,117.551,151256,117.243
2015.02.01,117.059,117.243,117.007,117.18,8345,117.871
2015.02.02,117.18,117.871,117.105,117.584,144816,117.734
2015.02.03,117.583,117.734,116.865,117.652,154676,117.988
2015.02.04,117.65,117.988,117.064,117.289,144713,117.588
2015.02.05,117.289,117.588,117.012,117.524,124831,119.209
2015.02.06,117.527,119.209,117.163,119.022,128901,119.089
2015.02.08,119.038,119.089,118.88,118.951,6522,119.037
2015.02.09,118.951,119.037,118.319,118.582,112170,119.61
2015.02.10,118.582,119.61,118.389,119.351,127178,120.473
2015.02.11,119.351,120.473,119.272,120.192,124260,120.362
2015.02.12,120.194,120.362,118.5,118.918,153627,119.186
2015.02.13,118.919,119.186,118.401,118.732,112185,118.775
2015.02.15,118.581,118.775,118.532,118.616,7301,118.763
2015.02.16,118.617,118.763,118.271,118.475,83404,119.405
2015.02.17,118.475,119.405,118.225,119.202,111699,119.405
2015.02.18,119.203,119.405,118.534,118.708,121277,119.168
2015.02.19,118.709,119.168,118.427,118.976,106739,119.178
2015.02.20,118.976,119.178,118.29,119.011,116246,119.09
2015.02.22,119.032,119.09,119.019,119.066,4010,119.344
2015.02.23,119.066,119.344,118.729,118.903,89004,119.827
2015.02.24,118.903,119.827,118.751,118.857,110893,119.053
2015.02.25,118.857,119.053,118.615,118.812,94981,119.49
2015.02.26,118.811,119.49,118.668,119.37,107223,119.786
2015.02.27,119.372,119.786,119.103,119.556,107801,119.841
2015.03.01,119.712,119.841,119.62,119.819,6837,120.255
2015.03.02,119.819,120.255,119.651,120.2,88953,120.2
2015.03.03,120.2,120.2,119.368,119.621,103807,119.815
2015.03.04,119.623,119.815,119.456,119.632,104322,120.388
2015.03.05,119.632,120.388,119.616,120.048,110523,121.275
2015.03.06,120.05,121.275,119.888,120.777,119621,120.866
2015.03.08,120.852,120.866,120.682,120.731,5153,121.606
2015.03.09,120.73,121.606,120.6,121.417,110257,122.015
2015.03.10,121.416,122.015,120.84,121.04,166530,121.617
2015.03.11,121.039,121.617,121.007,121.399,152874,121.658
2015.03.12,121.401,121.658,120.649,121.315,156264,121.559
2015.03.13,121.314,121.559,121.123,121.425,126432,121.431
2015.03.15,121.42,121.431,121.287,121.305,9679,121.446
2015.03.16,121.305,121.446,121.08,121.363,112732,121.508
2015.03.17,121.362,121.508,121.103,121.288,109196,121.398
2015.03.18,121.287,121.398,119.288,120.061,155154,121.021
2015.03.19,120.062,121.021,119.661,120.738,186528,121.191
2015.03.20,120.742,121.191,119.887,120.092,132130,120.097
2015.03.22,119.895,120.097,119.803,120.009,12600,120.154
2015.03.23,120.015,120.154,119.563,119.752,145722,119.972
2015.03.24,119.752,119.972,119.211,119.773,138217,119.814
2015.03.25,119.773,119.814,119.223,119.503,116926,119.505
2015.03.26,119.502,119.505,118.318,119.187,140978,119.482
2015.03.27,119.188,119.482,118.916,119.136,121933,119.318
2015.03.29,119.109,119.318,119.107,119.235,6261,120.216
2015.03.30,119.234,120.216,119.108,120.011,104712,120.353
2015.03.31,120.012,120.353,119.765,119.964,117140,120.319
2015.04.01,119.964,120.319,119.404,119.572,128698,119.883
2015.04.02,119.572,119.883,119.441,119.683,88098,119.949
2015.04.03,119.684,119.949,118.708,118.955,50736,118.947
2015.04.05,118.859,118.947,118.789,118.849,4056,119.668
2015.04.06,118.848,119.668,118.81,119.473,50819,120.434
2015.04.07,119.475,120.434,119.441,120.269,68532,120.305
2015.04.08,120.271,120.305,119.631,120.091,80360,120.726
2015.04.09,120.092,120.726,119.848,120.545,73018,120.614
2015.04.10,120.544,120.614,120.042,120.301,63327,120.322
2015.04.12,120.271,120.322,120.169,120.186,3320,120.834
2015.04.13,120.185,120.834,119.708,120.036,72318,120.097
2015.04.14,120.037,120.097,119.059,119.44,78905,119.734
2015.04.15,119.441,119.734,118.779,119.131,77557,119.459
2015.04.16,119.132,119.459,118.784,119.05,81272,119.253
2015.04.17,119.051,119.253,118.558,118.926,72645,118.978
2015.04.19,118.966,118.978,118.791,118.833,5079,119.424
2015.04.20,118.831,119.424,118.52,119.207,67159,119.822
2015.04.21,119.208,119.822,119.207,119.65,70403,119.993
2015.04.22,119.649,119.993,119.335,119.937,69947,120.081
2015.04.23,119.934,120.081,119.414,119.554,81529,119.619
2015.04.24,119.555,119.619,118.816,118.99,69038,118.945
2015.04.26,118.909,118.945,118.856,118.914,4168,119.422
2015.04.27,118.914,119.422,118.764,119.122,72991,119.186
2015.04.28,119.124,119.186,118.763,118.82,68315,119.349
2015.04.29,118.82,119.349,118.597,118.968,81769,119.882
2015.04.30,118.968,119.882,118.486,119.459,100461,120.275
2015.05.01,119.457,120.275,119.454,120.113,63514,120.232
2015.05.03,120.231,120.232,120.125,120.13,3623,120.264
2015.05.04,120.128,120.264,119.986,120.102,54118,120.493
2015.05.05,120.102,120.493,119.714,119.928,70112,120.036
2015.05.06,119.928,120.036,119.193,119.384,77116,119.85
2015.05.07,119.385,119.85,119.042,119.708,89730,120.22
2015.05.08,119.71,120.22,119.582,119.73,71463,119.849
2015.05.10,119.69,119.849,119.684,119.8,5190,120.158
2015.05.11,119.801,120.158,119.706,120.111,65322,120.265
2015.05.12,120.114,120.265,119.735,119.844,75004,119.962
2015.05.13,119.848,119.962,119.024,119.182,73536,119.326
2015.05.14,119.181,119.326,118.875,119.206,73335,119.916
2015.05.15,119.206,119.916,119.164,119.384,71366,119.42
2015.05.17,119.307,119.42,119.292,119.342,4371,120.027
2015.05.18,119.342,120.027,119.33,119.906,67602,120.728
2015.05.19,119.906,120.728,119.819,120.636,71125,121.466
2015.05.20,120.636,121.466,120.636,121.2,92226,121.246
2015.05.21,121.199,121.246,120.834,121.044,81737,121.557
2015.05.22,121.043,121.557,120.629,121.541,69006,121.591
2015.05.24,121.522,121.591,121.488,121.55,5095,121.764
2015.05.25,121.551,121.764,121.434,121.64,43610,123.306
2015.05.26,121.64,123.306,121.638,122.979,78135,124.06
2015.05.27,122.978,124.06,122.765,123.723,91463,124.447
2015.05.28,123.725,124.447,123.484,123.802,79290,124.174
2015.05.29,123.801,124.174,123.597,124.113,47016,124.244
2015.05.31,124.089,124.244,124.054,124.235,3147,124.905
2015.06.01,124.241,124.905,123.87,124.853,73269,125.042
2015.06.02,124.855,125.042,123.745,124.042,87945,124.672
2015.06.03,124.043,124.672,123.78,124.297,61539,124.67
2015.06.04,124.299,124.67,123.771,124.383,62159,125.832
2015.06.05,124.384,125.832,124.35,125.573,30486,125.666
2015.06.07,125.566,125.666,125.531,125.612,5357,125.621
2015.06.08,125.613,125.621,124.283,124.562,96325,124.725
2015.06.09,124.564,124.725,123.848,124.342,104053,124.609
2015.06.10,124.343,124.609,122.446,122.872,127064,124.111
2015.06.11,122.874,124.111,122.848,123.589,98428,123.804
2015.06.12,123.586,123.804,123.129,123.406,81484,123.342
2015.06.14,123.185,123.342,123.137,123.284,5884,123.648
2015.06.15,123.284,123.648,123.284,123.409,82208,123.791
2015.06.16,123.41,123.791,123.28,123.443,68318,124.428
2015.06.17,123.444,124.428,123.198,123.559,93204,123.573
2015.06.18,123.558,123.573,122.468,122.989,102606,123.206
2015.06.19,122.99,123.206,122.548,122.67,73321,122.968
2015.06.21,122.888,122.968,122.675,122.765,6715,123.409
2015.06.22,122.766,123.409,122.55,123.409,76203,124.174
2015.06.23,123.41,124.174,123.363,123.865,72024,124.366
2015.06.24,123.866,124.366,123.708,123.851,59058,123.947
2015.06.25,123.85,123.947,123.309,123.583,55279,123.977
2015.06.26,123.584,123.977,123.215,123.845,62281,122.761
2015.06.28,122.664,122.761,122.098,122.584,18589,123.181
2015.06.29,122.574,123.181,122.309,122.652,110367,122.717
2015.06.30,122.652,122.717,121.932,122.402,114242,123.321
2015.07.01,122.397,123.321,122.368,123.317,87054,123.706
2015.07.02,123.318,123.706,122.942,123.049,81432,123.172
2015.07.03,123.047,123.172,122.587,122.88,66914,122.433
2015.07.05,121.983,122.433,121.846,122.41,11729,122.914
2015.07.06,122.409,122.914,122.176,122.655,95392,122.871
2015.07.07,122.654,122.871,121.999,122.528,99058,122.542
2015.07.08,122.528,122.542,120.401,120.879,131957,121.798
2015.07.09,120.878,121.798,120.573,121.697,104943,122.869
2015.07.10,121.696,122.869,121.496,122.74,88440,122.739
2015.07.12,122.405,122.739,122.38,122.492,7283,123.632
2015.07.13,122.492,123.632,122.402,123.601,93404,123.718
2015.07.14,123.601,123.718,122.908,123.325,78444,123.958
2015.07.15,123.329,123.958,123.252,123.908,79401,124.193
2015.07.16,123.908,124.193,123.732,124.157,85847,124.219
2015.07.17,124.158,124.219,123.905,124.042,61244,124.158
2015.07.19,124.035,124.158,124.024,124.132,3172,124.363
2015.07.20,124.132,124.363,124.07,124.289,65946,124.461
2015.07.21,124.289,124.461,123.746,123.854,81340,124.135
2015.07.22,123.855,124.135,123.559,124.049,80407,124.172
2015.07.23,124.047,124.172,123.66,123.871,78739,124.083
2015.07.24,123.87,124.083,123.583,123.805,70724,123.824
2015.07.26,123.707,123.824,123.697,123.755,3475,123.778
2015.07.27,123.755,123.778,122.997,123.26,87798,123.78
2015.07.28,123.261,123.78,123.065,123.562,70984,124.008
2015.07.29,123.561,124.008,123.314,123.935,86175,124.569
2015.07.30,123.934,124.569,123.933,124.063,88786,124.363
2015.07.31,124.063,124.363,123.504,123.929,87991,124.054
2015.08.02,123.871,124.054,123.85,124.033,4213,124.26
2015.08.03,124.033,124.26,123.845,123.935,71453,124.39
2015.08.04,123.936,124.39,123.789,124.278,78452,124.997
2015.08.05,124.281,124.997,124.009,124.767,74118,124.947
2015.08.06,124.765,124.947,124.527,124.736,69227,125.058
2015.08.07,124.748,125.058,124.092,124.219,44958,124.324
2015.08.09,124.154,124.324,124.146,124.323,4127,124.767
2015.08.10,124.321,124.767,124.267,124.617,78452,125.191
2015.08.11,124.618,125.191,124.574,125.081,93497,125.266
2015.08.12,125.082,125.266,123.778,124.283,95319,124.612
2015.08.13,124.283,124.612,124.056,124.376,81490,124.517
2015.08.14,124.375,124.517,124.04,124.303,67967,124.35
2015.08.16,124.302,124.35,124.213,124.348,4512,124.56
2015.08.17,124.353,124.56,124.208,124.427,66790,124.499
2015.08.18,124.427,124.499,124.168,124.374,73535,124.455
2015.08.19,124.374,124.455,123.676,123.916,92645,124.141
2015.08.20,123.915,124.141,123.317,123.436,90634,123.481
2015.08.21,123.436,123.481,121.801,122.039,117514,122.009
2015.08.23,121.891,122.009,121.174,121.719,15709,121.915
2015.08.24,121.719,121.915,116.168,118.873,170653,120.384
2015.08.25,118.872,120.384,118.44,118.561,171598,120.351
2015.08.26,118.566,120.351,118.566,120.042,169995,121.387
2015.08.27,120.042,121.387,119.783,121.008,151251,121.578
2015.08.28,121.014,121.578,120.637,121.571,118903,121.622
2015.08.30,121.548,121.622,121.178,121.284,11070,121.404
2015.08.31,121.283,121.404,120.867,121.096,111617,121.124
2015.09.01,121.097,121.124,119.21,119.706,164642,120.643
2015.09.02,119.704,120.643,119.685,120.61,148589,120.685
2015.09.03,120.608,120.685,119.632,120.104,129855,120.112
2015.09.04,120.103,120.112,118.604,119.011,145541,119.198
2015.09.06,118.863,119.198,118.861,119.136,7439,119.576
2015.09.07,119.142,119.576,118.786,119.416,109854,120.213
2015.09.08,119.419,120.213,118.844,120.089,132501,121.184
2015.09.09,120.088,121.184,120.056,120.243,152909,121.314
2015.09.10,120.244,121.314,119.966,120.644,139083,120.953
2015.09.11,120.641,120.953,120.354,120.596,110358,120.831
2015.09.13,120.503,120.831,120.475,120.792,8062,120.792
2015.09.14,120.792,120.792,119.841,120.349,123539,120.639
2015.09.15,120.35,120.639,119.389,120.409,150827,120.712
2015.09.16,120.408,120.712,120.096,120.533,129473,120.982
2015.09.17,120.532,120.982,119.78,120.078,150311,120.406
2015.09.18,120.08,120.406,119.042,119.955,174274,120.139
2015.09.20,120.107,120.139,119.939,120,9424,120.647
2015.09.21,120,120.647,119.714,120.492,136983,120.529
2015.09.22,120.493,120.529,119.681,120.074,151298,120.53
2015.09.23,120.074,120.53,119.613,120.212,153111,120.377
2015.09.24,120.212,120.377,119.212,120.257,198121,121.221
2015.09.25,120.258,121.221,120.01,120.47,186100,120.58
2015.09.27,120.468,120.58,120.346,120.381,7260,120.454
2015.09.28,120.381,120.454,119.682,119.812,166411,120.148
2015.09.29,119.809,120.148,119.235,119.868,190526,120.336
2015.09.30,119.868,120.336,119.537,119.863,155050,120.264
2015.10.01,119.864,120.264,119.481,119.813,155766,120.392
2015.10.02,119.813,120.392,118.667,119.877,162931,120.042
2015.10.04,119.985,120.042,119.872,120.027,9390,120.54
2015.10.05,120.029,120.54,119.858,120.461,136769,120.558
2015.10.06,120.461,120.558,120.098,120.244,134653,120.349
2015.10.07,120.244,120.349,119.737,119.925,146780,120.099
2015.10.08,119.924,120.099,119.617,119.923,132606,120.337
2015.10.09,119.922,120.337,119.827,120.194,111806,120.254
2015.10.11,120.193,120.254,120.16,120.182,7853,120.212
2015.10.12,120.185,120.212,119.885,120.04,59396,120.039
2015.10.13,120.039,120.039,119.542,119.726,92023,119.755
2015.10.14,119.726,119.755,118.622,118.843,114249,119.159
2015.10.15,118.844,119.159,118.053,119.068,139197,119.653
2015.10.16,119.07,119.653,118.895,119.466,104804,119.425
2015.10.18,119.38,119.425,119.271,119.289,7421,119.602
2015.10.19,119.289,119.602,119.13,119.5,107004,119.955
2015.10.20,119.494,119.955,119.402,119.785,97556,120.081
2015.10.21,119.785,120.081,119.784,119.853,108010,120.939
2015.10.22,119.854,120.939,119.605,120.881,126402,121.463
2015.10.23,120.882,121.463,120.218,121.455,138003,121.498
2015.10.25,121.457,121.498,121.282,121.305,8222,121.325
2015.10.26,121.305,121.325,120.589,120.958,111634,120.978
2015.10.27,120.958,120.978,120.15,120.472,120589,121.248
2015.10.28,120.471,121.248,120.007,120.869,131035,121.173
2015.10.29,120.869,121.173,120.577,121.028,130274,121.474
2015.10.30,121.029,121.474,120.269,120.643,151914,120.564
2015.11.01,120.499,120.564,120.443,120.495,5968,120.801
2015.11.02,120.497,120.801,120.246,120.791,100138,121.22
2015.11.03,120.796,121.22,120.587,121.075,88404,121.709
2015.11.04,121.074,121.709,120.992,121.517,120460,121.993
2015.11.05,121.519,121.993,121.377,121.682,102164,123.26
2015.11.06,121.682,123.26,121.62,123.141,92018,123.329
2015.11.08,123.289,123.329,123.186,123.187,4559,123.598
2015.11.09,123.187,123.598,122.967,123.042,108502,123.427
2015.11.10,123.042,123.427,123.034,123.084,107368,123.197
2015.11.11,123.084,123.197,122.731,122.745,97563,123.064
2015.11.12,122.745,123.064,122.545,122.58,127698,122.978
2015.11.13,122.579,122.978,122.436,122.619,108476,122.442
2015.11.15,122.359,122.442,122.219,122.292,8509,123.324
2015.11.16,122.293,123.324,122.293,123.251,112514,123.478
2015.11.17,123.252,123.478,123.174,123.43,100030,123.744
2015.11.18,123.43,123.744,123.209,123.51,96733,123.554
2015.11.19,123.51,123.554,122.612,122.896,119701,123.041
2015.11.20,122.897,123.041,122.714,122.817,94303,122.93
2015.11.22,122.853,122.93,122.839,122.921,5305,123.25
2015.11.23,122.922,123.25,122.772,122.937,86849,122.951
2015.11.24,122.937,122.951,122.297,122.508,107853,122.925
2015.11.25,122.507,122.925,122.247,122.671,107399,122.69
2015.11.26,122.671,122.69,122.491,122.628,68531,122.87
2015.11.27,122.628,122.87,122.3,122.82,69412,122.837
2015.11.29,122.802,122.837,122.725,122.825,5340,123.331
2015.11.30,122.824,123.331,122.677,123.202,79352,123.266
2015.12.01,123.203,123.266,122.632,122.901,91581,123.659
2015.12.02,122.902,123.659,122.817,123.23,89194,123.551
2015.12.03,123.231,123.551,122.288,122.638,122842,123.366
2015.12.04,122.641,123.366,122.467,123.1,133079,123.22
2015.12.06,123.178,123.22,123.143,123.186,7280,123.465
2015.12.07,123.184,123.465,123.142,123.29,89062,123.317
2015.12.08,123.293,123.317,122.711,122.92,97052,123.035
2015.12.09,122.92,123.035,121.064,121.681,142322,121.855
2015.12.10,121.68,121.855,121.235,121.694,123415,122.22
2015.12.11,121.695,122.22,120.571,120.847,141941,121.093
2015.12.13,120.996,121.093,120.628,120.882,5948,121.344
2015.12.14,120.885,121.344,120.334,121.114,163731,121.781
2015.12.15,121.114,121.781,120.565,121.663,127671,122.483
2015.12.16,121.663,122.483,121.372,122.475,140365,122.866
2015.12.17,122.472,122.866,122.209,122.445,129535,123.555
2015.12.18,122.446,123.555,121.047,121.229,176354,121.373
2015.12.20,121.301,121.373,121.181,121.272,4581,121.494
2015.12.21,121.271,121.494,120.829,121.199,120554,121.299
2015.12.22,121.201,121.299,120.712,121.018,100664,121.045
2015.12.23,121.017,121.045,120.802,120.936,73783,120.961
2015.12.24,120.937,120.961,120.24,120.29,56284,120.269
2015.12.27,120.182,120.269,120.152,120.235,4542,120.621
2015.12.28,120.237,120.621,120.194,120.332,70526,120.566
2015.12.29,120.334,120.566,120.225,120.513,65240,120.642
2015.12.30,120.515,120.642,120.341,120.452,62995,120.487
2015.12.31,120.452,120.487,119.993,120.185,48528,120.373
2016.01.03,120.207,120.373,120.199,120.307,4175,120.454
2016.01.04,120.306,120.454,118.693,119.455,161994,119.69
2016.01.05,119.457,119.69,118.783,119.09,146723,119.15
2016.01.06,119.091,119.15,118.24,118.61,174481,118.746
2016.01.07,118.614,118.746,117.318,117.508,213517,118.825
2016.01.08,117.512,118.825,117.309,117.416,204555,117.114
2016.01.10,116.988,117.114,116.682,117.048,13615,118.017
2016.01.11,117.047,118.017,116.962,117.673,206775,118.061
2016.01.12,117.671,118.061,117.219,117.824,214959,118.369
2016.01.13,117.823,118.369,117.361,117.407,195961,118.269
2016.01.14,117.406,118.269,117.283,118.215,219519,118.251
2016.01.15,118.215,118.251,116.498,116.932,234038,117.044
2016.01.17,116.946,117.044,116.717,116.988,8352,117.431
2016.01.18,116.987,117.431,116.915,117.388,152186,118.103
2016.01.19,117.39,118.103,117.224,117.55,193430,117.557
2016.01.20,117.55,117.557,115.964,117.187,260340,117.927
2016.01.21,117.191,117.927,116.46,117.918,290861,118.869
2016.01.22,117.918,118.869,117.53,118.759,199366,118.781
2016.01.24,118.729,118.781,118.55,118.55,5108,118.846
2016.01.25,118.55,118.846,118.16,118.225,178509,118.613
2016.01.26,118.224,118.613,117.645,118.377,169204,119.059
2016.01.27,118.377,119.059,118.033,118.469,197861,118.984
2016.01.28,118.47,118.984,118.404,118.921,183532,121.681
2016.01.29,118.919,121.681,118.466,121.093,229473,121.478
2016.01.31,121.241,121.478,121.152,121.339,8342,121.429
2016.02.01,121.338,121.429,120.669,120.845,153853,121.003
2016.02.02,120.846,121.003,119.672,119.839,173873,120.034
2016.02.03,119.839,120.034,117.044,118.156,244427,118.203
2016.02.04,118.156,118.203,116.517,116.843,244245,117.421
2016.02.05,116.843,117.421,116.283,116.82,195394,116.988
2016.02.07,116.933,116.988,116.861,116.938,10893,117.515
2016.02.08,116.941,117.515,115.162,115.657,233383,115.657
2016.02.09,115.657,115.657,114.199,115.174,290515,115.208
2016.02.10,115.174,115.208,113.108,113.231,326840,113.478
2016.02.11,113.231,113.478,110.969,112.477,310770,113.529
2016.02.12,112.484,113.529,111.658,113.234,188368,113.7
2016.02.14,113.342,113.7,113.32,113.667,8456,114.72
2016.02.15,113.666,114.72,113.261,114.341,190346,114.865
2016.02.16,114.343,114.865,113.585,114.124,219755,114.494
2016.02.17,114.124,114.494,113.366,114.281,223873,114.31
2016.02.18,114.281,114.31,113.131,113.246,199093,113.286
2016.02.19,113.245,113.286,112.296,112.552,201006,112.627
2016.02.21,112.616,112.627,112.416,112.516,6961,113.378
2016.02.22,112.518,113.378,112.499,112.945,158079,112.99
2016.02.23,112.944,112.99,111.762,111.898,207768,112.255
2016.02.24,111.899,112.255,111.033,112.053,218097,113.156
2016.02.25,112.052,113.156,111.97,113.136,214416,113.979
2016.02.26,113.134,113.979,112.55,113.972,183761,113.976
2016.02.28,113.973,113.976,113.551,113.707,8461,113.848
2016.02.29,113.707,113.848,112.179,112.401,199379,114.173
2016.03.01,112.406,114.173,112.147,113.908,173408,114.545
2016.03.02,113.908,114.545,113.205,113.48,172716,114.26
2016.03.03,113.479,114.26,113.286,113.682,160034,114.249
2016.03.04,113.682,114.249,113.115,113.762,170749,113.889
2016.03.06,113.889,113.889,113.746,113.818,8547,113.85
2016.03.07,113.82,113.85,113.214,113.481,148964,113.506
2016.03.08,113.48,113.506,112.415,112.685,183372,113.444
2016.03.09,112.684,113.444,112.217,113.223,161265,114.435
2016.03.10,113.223,114.435,112.598,112.839,223375,113.908
2016.03.11,112.841,113.908,112.745,113.779,159358,113.946
2016.03.13,113.929,113.946,113.633,113.764,9192,113.997
2016.03.14,113.764,113.997,113.497,113.818,115227,114.124
2016.03.15,113.819,114.124,112.62,113.093,157808,113.812
2016.03.16,113.092,113.812,112.321,112.786,152940,112.947
2016.03.17,112.786,112.947,110.657,111.356,199191,111.748
2016.03.18,111.364,111.748,110.812,111.529,148289,111.586
2016.03.20,111.519,111.586,111.325,111.434,6888,112.164
2016.03.21,111.433,112.164,111.21,112.14,126988,112.484
2016.03.22,112.138,112.484,111.37,112.243,158358,112.896
2016.03.23,112.247,112.896,112.131,112.414,141520,112.997
2016.03.24,112.414,112.997,112.284,112.824,124170,113.313
2016.03.25,112.831,113.313,112.802,113.033,40561,113.477
2016.03.27,113.146,113.477,113.127,113.456,8018,113.678
2016.03.28,113.455,113.678,113.141,113.36,72473,113.792
2016.03.29,113.359,113.792,112.601,112.667,154484,112.69
2016.03.30,112.668,112.69,112.008,112.372,153692,112.651
2016.03.31,112.377,112.651,112.1,112.507,145589,112.523
2016.04.01,112.51,112.523,111.577,111.591,167465,111.788
2016.04.03,111.59,111.788,111.552,111.683,7607,111.731
2016.04.04,111.683,111.731,111.086,111.217,141525,111.263
2016.04.05,111.215,111.263,109.937,110.365,182460,110.631
2016.04.06,110.365,110.631,109.332,109.712,168439,109.894
2016.04.07,109.713,109.894,107.658,108.466,218885,109.089
2016.04.08,108.469,109.089,108.074,108.082,175371,108.325
2016.04.10,108,108.325,107.987,108.282,13706,108.433
2016.04.11,108.283,108.433,107.623,107.94,172401,108.778
2016.04.12,107.942,108.778,107.881,108.69,157690,109.451
2016.04.13,108.69,109.451,108.529,109.423,142815,109.537
2016.04.14,109.42,109.537,108.888,109.324,132758,109.722
2016.04.15,109.322,109.722,108.59,108.767,112353,108.451
2016.04.17,108.27,108.451,107.983,108.056,13585,109.15
2016.04.18,108.055,109.15,107.828,109.079,151902,109.477
2016.04.19,109.078,109.477,108.779,109.206,140942,109.889
2016.04.20,109.204,109.889,108.751,109.855,144266,109.856
2016.04.21,109.854,109.856,109.315,109.452,158516,111.795
2016.04.22,109.452,111.795,109.25,111.76,169611,111.841
2016.04.24,111.821,111.841,111.427,111.442,12274,111.477
2016.04.25,111.442,111.477,110.831,111.113,154316,111.466
2016.04.26,111.117,111.466,110.661,111.207,150137,111.749
2016.04.27,111.206,111.749,111.018,111.515,150992,111.875
2016.04.28,111.515,111.875,107.855,108.095,227428,108.105
2016.04.29,108.097,108.105,106.268,106.288,196169,106.718
2016.05.01,106.265,106.718,106.252,106.427,17700,106.809
2016.05.02,106.426,106.809,106.13,106.4,155443,107.445
2016.05.03,106.397,107.445,105.539,106.652,170048,107.352
2016.05.04,106.652,107.352,106.239,106.926,163268,107.494
2016.05.05,106.926,107.494,106.793,107.341,127215,107.412
2016.05.06,107.342,107.412,106.428,107.068,154726,107.379
2016.05.08,107.081,107.379,107.079,107.353,7710,108.596
2016.05.09,107.352,108.596,107.223,108.352,140337,109.363
2016.05.10,108.352,109.363,108.289,109.208,147909,109.213
2016.05.11,109.208,109.213,108.344,108.411,141308,109.387
2016.05.12,108.413,109.387,108.219,109.082,164169,109.548
2016.05.13,109.083,109.548,108.505,108.61,167818,108.681
2016.05.15,108.612,108.681,108.454,108.654,8265,109.099
2016.05.16,108.658,109.099,108.611,109.079,115130,109.643
2016.05.17,109.08,109.643,108.831,109.007,138496,110.247
2016.05.18,109.008,110.247,108.711,110.167,167687,110.375
2016.05.19,110.169,110.375,109.689,109.905,160762,110.577
2016.05.20,109.907,110.577,109.84,110.138,120874,110.232
2016.05.22,110.159,110.232,109.989,110.02,6094,110.075
2016.05.23,110.02,110.075,109.101,109.367,138655,110.18
2016.05.24,109.364,110.18,109.16,110.153,127306,110.441
2016.05.25,110.153,110.441,109.854,110.126,125256,110.202
2016.05.26,110.124,110.202,109.407,109.7,140525,110.439
2016.05.27,109.7,110.439,109.465,110.291,115659,110.846
2016.05.29,110.363,110.846,110.358,110.766,12925,111.439
2016.05.30,110.766,111.439,110.706,110.834,104004,111.341
2016.05.31,110.834,111.341,110.491,110.628,139441,110.821
2016.06.01,110.628,110.821,109.041,109.454,180914,109.459
2016.06.02,109.454,109.459,108.514,108.856,170696,109.127
2016.06.03,108.855,109.127,106.5,106.53,190940,106.824
2016.06.05,106.382,106.824,106.357,106.667,17256,107.645
2016.06.06,106.666,107.645,106.516,107.446,178971,107.893
2016.06.07,107.445,107.893,107.142,107.286,152272,107.291
2016.06.08,107.285,107.291,106.576,106.765,166247,107.165
2016.06.09,106.765,107.165,106.246,107.1,163240,107.25
2016.06.10,107.099,107.25,106.545,106.894,142675,106.839
2016.06.12,106.834,106.839,106.374,106.474,14303,106.63
2016.06.13,106.477,106.63,105.725,106.178,184751,106.412
2016.06.14,106.177,106.412,105.617,106.074,186345,106.387
2016.06.15,106.075,106.387,105.424,105.877,167481,105.881
2016.06.16,105.878,105.881,103.541,104.759,240533,104.819
2016.06.17,104.758,104.819,104.073,104.105,161998,104.796
2016.06.19,104.695,104.796,104.401,104.618,13318,104.833
2016.06.20,104.618,104.833,103.764,103.815,139931,105.047
2016.06.21,103.818,105.047,103.575,104.7,135251,104.966
2016.06.22,104.7,104.966,104.304,104.65,128148,106.812
2016.06.23,104.648,106.812,102.996,104.939,190096,105.705
2016.06.24,104.94,105.705,98.979,102.166,266435,102.295
2016.06.26,101.633,102.295,101.619,102.185,20116,102.464
2016.06.27,102.185,102.464,101.391,101.801,192424,102.831
2016.06.28,101.797,102.831,101.549,102.688,139962,103.006
2016.06.29,102.691,103.006,102.164,102.777,127002,103.385
2016.06.30,102.78,103.385,102.352,103.081,145452,103.155
2016.07.01,103.083,103.155,102.431,102.548,108589,102.664
2016.07.03,102.593,102.664,102.439,102.474,5325,102.795
2016.07.04,102.473,102.795,102.41,102.515,78920,102.516
2016.07.05,102.514,102.516,101.046,101.153,115342,101.454
2016.07.06,101.154,101.454,100.188,101.128,159773,101.243
2016.07.07,101.129,101.243,100.587,100.75,118075,101.264
2016.07.08,100.749,101.264,99.982,100.514,123768,100.787
2016.07.10,100.58,100.787,100.507,100.689,8434,102.882
2016.07.11,100.689,102.882,100.547,102.498,131866,104.975
2016.07.12,102.499,104.975,102.439,104.716,170595,104.855
2016.07.13,104.714,104.855,103.897,104.034,169846,105.927
2016.07.14,104.037,105.927,103.968,105.132,184693,106.305
2016.07.15,105.128,106.305,104.621,104.775,166631,105.999
2016.07.17,105.367,105.999,105.339,105.386,15636,106.32
2016.07.18,105.386,106.32,105.262,106.166,110155,106.522
2016.07.19,106.166,106.522,105.635,106.111,128166,107.423
